Id,SalePrice
1461,125460.8009
1462,139610.142
1463,160817.5789
1464,178715.0186
1465,279965.0743
1466,174972.7
1467,163869.0339
1468,174370.1923
1469,221268.6364
1470,134529.9239
1471,226989.5036
1472,109693.0936
1473,109675.404
1474,174686.2495
1475,185782.2025
1476,309415.6112
1477,309415.6112
1478,309415.6112
1479,308593.6833
1480,310159.5129
1481,309415.6112
1482,276896.0438
1483,159863.8031
1484,202618.7923
1485,201227.5199
1486,189406.4342
1487,309415.6112
1488,309415.6112
1489,219317.1321
1490,179053.4834
1491,189487.7914
1492,109494.8689
1493,175491.3285
1494,309415.6112
1495,310159.5129
1496,226194.5342
1497,202965.0458
1498,198867.8355
1499,201102.9742
1500,160100.6483
1501,162591.042
1502,193846.1349
1503,310159.5129
1504,280750.6154
1505,230492.5047
1506,160344.7963
1507,179515.9593
1508,176230.7186
1509,150791.2881
1510,144694.4838
1511,144694.4838
1512,146309.1002
1513,154767.9498
1514,140669.2697
1515,162649.6165
1516,171390.5319
1517,146005.5809
1518,139604.354
1519,230761.9257
1520,138616.2452
1521,138616.2452
1522,166296.1397
1523,119313.1033
1524,113050.2398
1525,127587.8722
1526,127101.4217
1527,123934.0473
1528,135497.1649
1529,143484.1904
1530,168800.7108
1531,119718.7569
1532,126832.8633
1533,139170.7053
1534,130439.2885
1535,141562.0311
1536,129251.27
1537,133042.4578
1538,271267.9296
1539,275985.2934
1540,121170.5657
1541,156349.3565
1542,138063.7761
1543,211750.973
1544,104627.1936
1545,123047.759
1546,161931.8287
1547,127982.2612
1548,123766.2791
1549,124504.5817
1550,156689.0702
1551,132197.2051
1552,144989.461
1553,126100.9869
1554,124160.7936
1555,146560.1111
1556,112609.9561
1557,134521.5008
1558,108226.7475
1559,112898.0666
1560,157111.4154
1561,139327.1509
1562,117701.8667
1563,125122.9327
1564,155543.8614
1565,147552.9333
1566,231357.9836
1567,120070.4787
1568,178925.6377
1569,141081.8926
1570,116541.3818
1571,123882.2184
1572,140816.4823
1573,228874.4931
1574,140508.4257
1575,224651.8357
1576,179402.4323
1577,216426.9468
1578,157579.514
1579,136067.2977
1580,210919.893
1581,122556.8153
1582,134332.1207
1583,310159.5129
1584,213101.2879
1585,146319.419
1586,106388.2131
1587,104097.1201
1588,139733.6871
1589,131606.0332
1590,133750.8848
1591,114104.7452
1592,141230.1963
1593,144507.171
1594,119586.4099
1595,125813.4506
1596,211750.973
1597,146773.343
1598,201102.9742
1599,281644.9979
1600,280032.8601
1601,112419.5371
1602,129225.2897
1603,105140.0774
1604,286071.892
1605,309415.6112
1606,175768.2427
1607,157889.5257
1608,244470.395
1609,211961.2304
1610,138521.4543
1611,150600.2049
1612,142134.4494
1613,157478.7913
1614,129632.0932
1615,106900.816
1616,106234.3242
1617,108005.7857
1618,126447.1783
1619,126017.5205
1620,141910.4968
1621,140869.8801
1622,133860.562
1623,283746.5069
1624,179515.9593
1625,128192.0405
1626,175768.2427
1627,178715.0186
1628,306110.1929
1629,199342.3162
1630,286071.892
1631,281147.3528
