Id,SalePrice
1461,129000
1462,97500
1463,173000
1464,173000
1465,193000
1466,178000
1467,151000
1468,183200
1469,137500
1470,129000
1471,171900
1472,89500
1473,89500
1474,147000
1475,100000
1476,325000
1477,198900
1478,337500
1479,230000
1480,466500
1481,182000
1482,202500
1483,176485
1484,142500
1485,180000
1486,168000
1487,248328
1488,174000
1489,198900
1490,392500
1491,180000
1492,67000
1493,144500
1494,290000
1495,348000
1496,192000
1497,245500
1498,151000
1499,151000
1500,147400
1501,172500
1502,140000
1503,173000
1504,147400
1505,236500
1506,223000
1507,120000
1508,112000
1509,165150
1510,162000
1511,140000
1512,149500
1513,140000
1514,143000
1515,125000
1516,140000
1517,125000
1518,143000
1519,201000
1520,143000
1521,143000
1522,165500
1523,159434
1524,118000
1525,135000
1526,133700
1527,115000
1528,115000
1529,140000
1530,170000
1531,105000
1532,108500
1533,60000
1534,115000
1535,127000
1536,128900
1537,60000
1538,189950
1539,159500
1540,85000
1541,117000
1542,165500
1543,140000
1544,105000
1545,105000
1546,159500
1547,169500
1548,128500
1549,119900
1550,136500
1551,125000
1552,138887
1553,109500
1554,72500
1555,139000
1556,78000
1557,125000
1558,80000
1559,125500
1560,87000
1561,136500
1562,100000
1563,124900
1564,175000
1565,152000
1566,235000
1567,100000
1568,155000
1569,95000
1570,76500
1571,64500
1572,118000
1573,181000
1574,143000
1575,140000
1576,230000
1577,208300
1578,79000
1579,108500
1580,176500
1581,127000
1582,98000
1583,293077
1584,268000
1585,140000
1586,107500
1587,125000
1588,143000
1589,90000
1590,125000
1591,103200
1592,91500
1593,87000
1594,85500
1595,87000
1596,244400
1597,112000
1598,173000
1599,132000
1600,153900
1601,60000
1602,104900
1603,100000
1604,185000
1605,253000
1606,112000
1607,128000
1608,213500
1609,198900
1610,167500
1611,161500
1612,179600
1613,120000
1614,75500
1615,75500
1616,79000
1617,83500
1618,130000
1619,152000
1620,124000
1621,60000
1622,102000
1623,230000
1624,165000
1625,129000
1626,157000
1627,151000
1628,207500
1629,168500
1630,239686
1631,204000
1632,193000
1633,173000
1634,193000
1635,184000
1636,157000
1637,215000
1638,190000
1639,150000
1640,178000
1641,157000
1642,224900
1643,236500
1644,230000
1645,163500
1646,148000
1647,157000
1648,155000
1649,85000
1650,129000
1651,129000
1652,83000
1653,89500
1654,114500
1655,127500
1656,146000
1657,114500
1658,147000
1659,133500
1660,155000
1661,361919
1662,252678
1663,378500
1664,184750
1665,222000
1666,325000
1667,185850
1668,295493
1669,274900
1670,295493
1671,179900
1672,184750
1673,267000
1674,227000
1675,185850
1676,230000
1677,185850
1678,184750
1679,225000
1680,318061
1681,174000
1682,255000
1683,171750
1684,163990
1685,163990
1686,133000
1687,155835
1688,145000
1689,183500
1690,180000
1691,162000
1692,214900
1693,180000
1694,173000
1695,170000
1696,210000
1697,180000
1698,310000
1699,294000
1700,280000
1701,290000
1702,248328
1703,174000
1704,248328
1705,222000
1706,325000
1707,250580
1708,179600
1709,236500
1710,196000
1711,183500
1712,230000
1713,196000
1714,190000
1715,173500
1716,179900
1717,142500
1718,84500
1719,162900
1720,174000
1721,190000
1722,84500
1723,155000
1724,198900
1725,212000
1726,140000
1727,179200
1728,173500
1729,120000
1730,112000
1731,87000
1732,120500
1733,62383
1734,143000
1735,109500
1736,110000
1737,305900
1738,170000
1739,151000
1740,270000
1741,208300
1742,168500
1743,165000
1744,197500
1745,190000
1746,187000
1747,117000
1748,197900
1749,111250
1750,98600
1751,153337
1752,62383
1753,167000
1754,197900
1755,145000
1756,62383
1757,98000
1758,158000
1759,143000
1760,121500
1761,135000
1762,120000
1763,130000
1764,137000
1765,142600
1766,163500
1767,125000
1768,129000
1769,143000
1770,133000
1771,60000
1772,139000
1773,139000
1774,135000
1775,139000
1776,140000
1777,110000
1778,52000
1779,104900
1780,110000
1781,60000
1782,110000
1783,110000
1784,100000
1785,67000
1786,136500
1787,125500
1788,60000
1789,68400
1790,100000
1791,144500
1792,145250
1793,155000
1794,130000
1795,125000
1796,140000
1797,68400
1798,133700
1799,110000
1800,81000
1801,64500
