Id,SalePrice
1461,58500
1462,145250
1463,169000
1464,181000
1465,220000
1466,151000
1467,155000
1468,185000
1469,167000
1470,120500
1471,262500
1472,89500
1473,83000
1474,147000
1475,118500
1476,269500
1477,233170
1478,312500
1479,274900
1480,466500
1481,232000
1482,202500
1483,176432
1484,167240
1485,180000
1486,219500
1487,174000
1488,220000
1489,208300
1490,196000
1491,187000
1492,88000
1493,205000
1494,337000
1495,184000
1496,176000
1497,183000
1498,151000
1499,151000
1500,144152
1501,172500
1502,151000
1503,224000
1504,248000
1505,187100
1506,142000
1507,153900
1508,340000
1509,154000
1510,98600
1511,131500
1512,143000
1513,140000
1514,130000
1515,205000
1516,76000
1517,125000
1518,60000
1519,233170
1520,139950
1521,139000
1522,166000
1523,100000
1524,129900
1525,135500
1526,110000
1527,129500
1528,140000
1529,60000
1530,167000
1531,40000
1532,130000
1533,149900
1534,140000
1535,109000
1536,144000
1537,60000
1538,103600
1539,163000
1540,102000
1541,204750
1542,67000
1543,103600
1544,80000
1545,95000
1546,79000
1547,91500
1548,113000
1549,163000
1550,95000
1551,91000
1552,98000
1553,113000
1554,165000
1555,145250
1556,138887
1557,130000
1558,95000
1559,135000
1560,95000
1561,136500
1562,109900
1563,110000
1564,160000
1565,160000
1566,250000
1567,109900
1568,211000
1569,88000
1570,135000
1571,137500
1572,144500
1573,158000
1574,179900
1575,143000
1576,252000
1577,176500
1578,145000
1579,134900
1580,191000
1581,133900
1582,123000
1583,284000
1584,228000
1585,140000
1586,52000
1587,129900
1588,134000
1589,141000
1590,125000
1591,128950
1592,93000
1593,76000
1594,60000
1595,87000
1596,148000
1597,106000
1598,151000
1599,147000
1600,275000
1601,60000
1602,140000
1603,40000
1604,232000
1605,228000
1606,176000
1607,150900
1608,174000
1609,224000
1610,167500
1611,105500
1612,145000
1613,107000
1614,110000
1615,79000
1616,79000
1617,83500
1618,133900
1619,144000
1620,145000
1621,79900
1622,119500
1623,205000
1624,274300
1625,120000
1626,145000
1627,169000
1628,237000
1629,168500
1630,180000
1631,180500
1632,236500
1633,168500
1634,169000
1635,185000
1636,173000
1637,149900
1638,197900
1639,175000
1640,277000
1641,145000
1642,158000
1643,274300
1644,212000
1645,170000
1646,145000
1647,167000
1648,140000
1649,138500
1650,110000
1651,129500
1652,83000
1653,83000
1654,147000
1655,128000
1656,148500
1657,148500
1658,148500
1659,124900
1660,146000
1661,360000
1662,378500
1663,394617
1664,377500
1665,264132
1666,369900
1667,194500
1668,318000
1669,283463
1670,264132
1671,224900
1672,284000
1673,299800
1674,227000
1675,185850
1676,174000
1677,185850
1678,318000
1679,266000
1680,318061
1681,361919
1682,274900
1683,171750
1684,174000
1685,163990
1686,160200
1687,180000
1688,222500
1689,219500
1690,180000
1691,180000
1692,248000
1693,167500
1694,183200
1695,170000
1696,255000
1697,168500
1698,228500
1699,301500
1700,222000
1701,290000
1702,233170
1703,264132
1704,311872
1705,202500
1706,377500
1707,250580
1708,194500
1709,174000
1710,250000
1711,205950
1712,392500
1713,240000
1714,213500
1715,183000
1716,158000
1717,142500
1718,84500
1719,183500
1720,179600
1721,155000
1722,84500
1723,152000
1724,198900
1725,236000
1726,110000
1727,179200
1728,210000
1729,178000
1730,144000
1731,122000
1732,123000
1733,136500
1734,127000
1735,108000
1736,110000
1737,196000
1738,174000
1739,239799
1740,207500
1741,155000
1742,168500
1743,160000
1744,266000
1745,167000
1746,140000
1747,151400
1748,187000
1749,98600
1750,148000
1751,143500
1752,100000
1753,143000
1754,174000
1755,211000
1756,142500
1757,129900
1758,135000
1759,90000
1760,121500
1761,159000
1762,170000
1763,149500
1764,58500
1765,143000
1766,136500
1767,155000
1768,135000
1769,159000
1770,177000
1771,141000
1772,60000
1773,135000
1774,166000
1775,139000
1776,87000
1777,109000
1778,142125
1779,72500
1780,178000
1781,125000
1782,100000
1783,100000
1784,100000
1785,86000
1786,135000
1787,171900
1788,60000
1789,128500
1790,100000
1791,145000
1792,157900
1793,109900
1794,156000
1795,148000
1796,115000
1797,114500
1798,133700
1799,110000
1800,72500
1801,113000
1802,147000
1803,167900
1804,134900
1805,154000
1806,128000
1807,128000
1808,151000
1809,130000
1810,87000
1811,137500
1812,112000
1813,129900
1814,40000
1815,60000
1816,125500
1817,68400
1818,103600
1819,149000
1820,37900
1821,120000
1822,129500
1823,60000
1824,113000
1825,115000
1826,187000
1827,109500
1828,179500
1829,81000
1830,136500
1831,135000
1832,102000
1833,177000
1834,83000
1835,130000
1836,79000
1837,103200
1838,128000
1839,79000
1840,179000
1841,127000
1842,95000
1843,119000
1844,151000
1845,135500
1846,139950
1847,128900
1848,60000
1849,169000
1850,128900
1851,113000
1852,141000
1853,112000
1854,126000
1855,151000
1856,239500
1857,107500
1858,169000
1859,118858
1860,153337
1861,118858
1862,265979
