Id,SalePrice
1461,155000
1462,155000
1463,155000
1464,155000
1465,155000
1466,155000
1467,155000
1468,155000
1469,155000
1470,155000
1471,155000
1472,155000
1473,155000
1474,155000
1475,155000
1476,155000
1477,155000
1478,155000
1479,155000
1480,155000
1481,155000
1482,155000
1483,155000
1484,155000
1485,155000
1486,155000
1487,155000
1488,155000
1489,155000
1490,155000
1491,155000
1492,155000
1493,155000
1494,155000
1495,155000
1496,155000
1497,155000
1498,155000
1499,155000
1500,155000
1501,155000
1502,155000
1503,155000
1504,155000
1505,155000
1506,155000
1507,155000
1508,155000
1509,155000
1510,155000
1511,155000
1512,155000
1513,155000
1514,155000
1515,155000
1516,155000
1517,155000
1518,155000
1519,155000
1520,155000
1521,155000
1522,155000
1523,155000
1524,155000
1525,155000
1526,155000
1527,155000
1528,155000
1529,155000
1530,155000
1531,155000
1532,155000
1533,155000
1534,155000
1535,155000
1536,155000
1537,155000
1538,155000
1539,155000
1540,155000
1541,155000
1542,155000
1543,155000
1544,155000
1545,155000
1546,155000
1547,155000
1548,155000
1549,155000
1550,155000
1551,155000
1552,155000
1553,155000
1554,155000
1555,155000
1556,155000
1557,155000
1558,155000
1559,155000
1560,155000
1561,155000
1562,155000
1563,155000
1564,155000
1565,155000
1566,155000
1567,155000
1568,155000
1569,155000
1570,155000
1571,155000
1572,155000
1573,155000
1574,155000
1575,155000
1576,155000
1577,155000
1578,155000
1579,155000
1580,155000
1581,155000
1582,155000
1583,155000
1584,155000
1585,155000
1586,155000
1587,155000
1588,155000
1589,155000
1590,155000
1591,155000
1592,155000
1593,155000
1594,155000
1595,155000
1596,155000
1597,155000
1598,155000
1599,155000
1600,155000
1601,155000
1602,155000
1603,155000
1604,155000
1605,155000
1606,155000
1607,155000
1608,155000
1609,155000
1610,155000
1611,155000
1612,155000
1613,155000
1614,155000
1615,155000
1616,155000
1617,155000
1618,155000
1619,155000
1620,155000
1621,155000
1622,155000
1623,155000
1624,155000
1625,155000
1626,155000
1627,155000
1628,155000
1629,155000
1630,155000
1631,155000
1632,155000
1633,155000
1634,155000
1635,155000
1636,155000
1637,155000
1638,155000
1639,155000
1640,155000
1641,155000
1642,155000
1643,155000
1644,155000
1645,155000
1646,155000
1647,155000
1648,155000
1649,155000
1650,155000
1651,155000
1652,155000
1653,155000
1654,155000
1655,155000
1656,155000
1657,155000
1658,155000
1659,155000
1660,155000
1661,155000
1662,155000
1663,155000
1664,155000
1665,155000
1666,155000
1667,155000
1668,155000
1669,155000
1670,155000
1671,155000
1672,155000
1673,155000
1674,155000
1675,155000
1676,155000
1677,155000
1678,155000
1679,155000
1680,155000
1681,155000
1682,155000
1683,155000
1684,155000
1685,155000
1686,155000
1687,155000
1688,155000
1689,155000
1690,155000
1691,155000
1692,155000
1693,155000
1694,155000
1695,155000
1696,155000
1697,155000
1698,155000
1699,155000
1700,155000
1701,155000
1702,155000
1703,155000
1704,155000
1705,155000
1706,155000
1707,155000
1708,155000
1709,155000
1710,155000
1711,155000
1712,155000
1713,155000
1714,155000
1715,155000
1716,155000
1717,155000
1718,155000
1719,155000
1720,155000
1721,155000
1722,155000
1723,155000
1724,155000
1725,155000
1726,155000
1727,155000
1728,155000
1729,155000
1730,155000
1731,155000
1732,155000
1733,155000
1734,155000
1735,155000
1736,155000
1737,155000
1738,155000
1739,155000
1740,155000
1741,155000
1742,155000
1743,155000
1744,155000
1745,155000
1746,155000
1747,155000
1748,155000
1749,155000
1750,155000
1751,155000
1752,155000
1753,155000
1754,155000
1755,155000
1756,155000
1757,155000
1758,155000
1759,155000
1760,155000
1761,155000
1762,155000
1763,155000
1764,155000
1765,155000
1766,155000
1767,155000
1768,155000
1769,155000
1770,155000
1771,155000
1772,155000
1773,155000
1774,155000
1775,155000
1776,155000
1777,155000
1778,155000
1779,155000
1780,155000
1781,155000
1782,155000
1783,155000
1784,155000
1785,155000
1786,155000
1787,155000
1788,155000
1789,155000
1790,155000
1791,155000
1792,155000
1793,155000
1794,155000
1795,155000
1796,155000
1797,155000
1798,155000
1799,155000
1800,155000
1801,155000
1802,155000
1803,155000
1804,155000
1805,155000
1806,155000
1807,155000
1808,155000
1809,155000
1810,155000
1811,155000
1812,155000
1813,155000
1814,155000
1815,155000
1816,155000
1817,155000
1818,155000
1819,155000
1820,155000
1821,155000
1822,155000
1823,155000
1824,155000
1825,155000
1826,155000
1827,155000
1828,155000
1829,155000
1830,155000
1831,155000
1832,155000
1833,155000
1834,155000
1835,155000
1836,155000
1837,155000
1838,155000
1839,155000
1840,155000
1841,155000
1842,155000
1843,155000
1844,155000
1845,155000
1846,155000
1847,155000
1848,155000
1849,155000
1850,155000
1851,155000
1852,155000
1853,155000
1854,155000
1855,155000
1856,155000
1857,155000
1858,155000
1859,155000
1860,155000
1861,155000
1862,155000
1863,155000
1864,155000
1865,155000
1866,155000
1867,155000
1868,155000
1869,155000
1870,155000
1871,155000
1872,155000
1873,155000
1874,155000
1875,155000
1876,155000
1877,155000
1878,155000
1879,155000
1880,155000
1881,155000
1882,155000
1883,155000
1884,155000
1885,155000
1886,155000
1887,155000
1888,155000
1889,155000
1890,155000
1891,155000
1892,155000
1893,155000
1894,155000
1895,155000
1896,155000
1897,155000
1898,155000
1899,155000
1900,155000
1901,155000
1902,155000
1903,155000
1904,155000
1905,155000
1906,155000
1907,155000
1908,155000
1909,155000
1910,155000
1911,155000
1912,155000
1913,155000
1914,155000
1915,155000
1916,155000
1917,155000
1918,155000
1919,155000
1920,155000
1921,155000
1922,155000
1923,155000
1924,155000
1925,155000
1926,155000
1927,155000
1928,155000
1929,155000
1930,155000
1931,155000
1932,155000
1933,155000
1934,155000
1935,155000
1936,155000
1937,155000
1938,155000
1939,155000
1940,155000
1941,155000
1942,155000
1943,155000
1944,155000
1945,155000
1946,155000
1947,155000
1948,155000
1949,155000
1950,155000
1951,155000
1952,155000
1953,155000
1954,155000
1955,155000
1956,155000
1957,155000
1958,155000
1959,155000
1960,155000
1961,155000
1962,155000
1963,155000
1964,155000
1965,155000
1966,155000
1967,155000
1968,155000
1969,155000
1970,155000
1971,155000
1972,155000
1973,155000
1974,155000
1975,155000
1976,155000
1977,155000
1978,155000
1979,155000
1980,155000
1981,155000
1982,155000
1983,155000
1984,155000
1985,155000
1986,155000
1987,155000
1988,155000
1989,155000
1990,155000
1991,155000
1992,155000
1993,155000
1994,155000
1995,155000
1996,155000
1997,155000
1998,155000
1999,155000
2000,155000
2001,155000
2002,155000
2003,155000
2004,155000
2005,155000
2006,155000
2007,155000
2008,155000
2009,155000
2010,155000
2011,155000
2012,155000
2013,155000
2014,155000
2015,155000
2016,155000
2017,155000
2018,155000
2019,155000
2020,155000
2021,155000
2022,155000
2023,155000
2024,155000
2025,155000
2026,155000
2027,155000
2028,155000
2029,155000
2030,155000
2031,155000
2032,155000
2033,155000
2034,155000
2035,155000
2036,155000
2037,155000
2038,155000
2039,155000
2040,155000
2041,155000
2042,155000
2043,155000
2044,155000
2045,155000
2046,155000
2047,155000
2048,155000
2049,155000
2050,155000
2051,155000
2052,155000
2053,155000
2054,155000
2055,155000
2056,155000
2057,155000
2058,155000
2059,155000
2060,155000
2061,155000
2062,155000
2063,155000
2064,155000
2065,155000
2066,155000
2067,155000
2068,155000
2069,155000
2070,155000
2071,155000
2072,155000
2073,155000
2074,155000
2075,155000
2076,155000
2077,155000
2078,155000
2079,155000
2080,155000
2081,155000
2082,155000
2083,155000
2084,155000
2085,155000
2086,155000
2087,155000
2088,155000
2089,155000
2090,155000
2091,155000
2092,155000
2093,155000
2094,155000
2095,155000
2096,155000
2097,155000
2098,155000
2099,155000
2100,155000
2101,155000
2102,155000
2103,155000
2104,155000
2105,155000
2106,155000
2107,155000
2108,155000
2109,155000
2110,155000
2111,155000
2112,155000
2113,155000
2114,155000
2115,155000
2116,155000
2117,155000
2118,155000
2119,155000
2120,155000
2121,155000
2122,155000
2123,155000
2124,155000
2125,155000
2126,155000
2127,155000
2128,155000
2129,155000
2130,155000
2131,155000
2132,155000
2133,155000
2134,155000
2135,155000
2136,155000
2137,155000
2138,155000
2139,155000
2140,155000
2141,155000
2142,155000
2143,155000
2144,155000
2145,155000
2146,155000
2147,155000
2148,155000
2149,155000
2150,155000
2151,155000
2152,155000
2153,155000
2154,155000
2155,155000
2156,155000
2157,155000
2158,155000
2159,155000
2160,155000
2161,155000
2162,155000
2163,155000
2164,155000
2165,155000
2166,155000
2167,155000
2168,155000
2169,155000
2170,155000
2171,155000
2172,155000
2173,155000
2174,155000
2175,155000
2176,155000
2177,155000
2178,155000
2179,155000
2180,155000
2181,155000
2182,155000
2183,155000
2184,155000
2185,155000
2186,155000
2187,155000
2188,155000
2189,155000
2190,155000
2191,155000
2192,155000
2193,155000
2194,155000
2195,155000
2196,155000
2197,155000
2198,155000
2199,155000
2200,155000
2201,155000
2202,155000
2203,155000
2204,155000
2205,155000
2206,155000
2207,155000
2208,155000
2209,155000
2210,155000
2211,155000
2212,155000
2213,155000
2214,155000
2215,155000
2216,155000
2217,155000
2218,155000
2219,155000
2220,155000
2221,155000
2222,155000
2223,155000
2224,155000
2225,155000
2226,155000
2227,155000
2228,155000
2229,155000
2230,155000
2231,155000
2232,155000
2233,155000
2234,155000
2235,155000
2236,155000
2237,155000
2238,155000
2239,155000
2240,155000
2241,155000
2242,155000
2243,155000
2244,155000
2245,155000
2246,155000
2247,155000
2248,155000
2249,155000
2250,155000
2251,155000
2252,155000
2253,155000
2254,155000
2255,155000
2256,155000
2257,155000
2258,155000
2259,155000
2260,155000
2261,155000
2262,155000
2263,155000
2264,155000
2265,155000
2266,155000
2267,155000
2268,155000
2269,155000
2270,155000
2271,155000
2272,155000
2273,155000
2274,155000
2275,155000
2276,155000
2277,155000
2278,155000
2279,155000
2280,155000
2281,155000
2282,155000
2283,155000
2284,155000
2285,155000
2286,155000
2287,155000
2288,155000
2289,155000
2290,155000
2291,155000
2292,155000
2293,155000
2294,155000
2295,155000
2296,155000
2297,155000
2298,155000
2299,155000
2300,155000
2301,155000
2302,155000
2303,155000
2304,155000
2305,155000
2306,155000
2307,155000
2308,155000
2309,155000
2310,155000
2311,155000
2312,155000
2313,155000
2314,155000
2315,155000
2316,155000
2317,155000
2318,155000
2319,155000
2320,155000
2321,155000
2322,155000
2323,155000
2324,155000
2325,155000
2326,155000
2327,155000
2328,155000
2329,155000
2330,155000
2331,155000
2332,155000
2333,155000
2334,155000
2335,155000
2336,155000
2337,155000
2338,155000
2339,155000
2340,155000
2341,155000
2342,155000
2343,155000
2344,155000
2345,155000
2346,155000
2347,155000
2348,155000
2349,155000
2350,155000
2351,155000
2352,155000
2353,155000
2354,155000
2355,155000
2356,155000
2357,155000
2358,155000
2359,155000
2360,155000
2361,155000
2362,155000
2363,155000
2364,155000
2365,155000
2366,155000
2367,155000
2368,155000
2369,155000
2370,155000
2371,155000
2372,155000
2373,155000
2374,155000
2375,155000
2376,155000
